time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2400000000000007,18.91864913721412,-4.505382121047506,5.024575408059259,0.8310086151143565,4.92569553209886,0.0,15.563850749459498,-10.817932633480106,-11.61592535964916,44.73991216452592,-36.774510381857255,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.2600000000000007,19.25281965400268,-4.716885687915959,4.794736238410373,1.7258068619141262,4.190219485714952,0.0,17.853200929396227,-10.33242405336518,-11.367991605239435,44.73982838803093,-36.77983227122796,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.2800000000000007,19.62839702793684,-4.933932691227514,4.567789317162353,2.620603976542103,3.454633000142122,0.0,19.70453646401992,-11.3722762777903,-11.326700519562625,44.73878257030516,-36.784340009403586,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.3000000000000007,20.031935510352795,-5.17204749509033,4.3600591683741134,3.515379695223814,2.718946800815992,0.0,20.6493117775756,-12.439204108491214,-9.446314359261306,44.73914938254103,-36.783243777729446,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.3200000000000007,20.4370521735684,-5.413449365073398,4.1871767275626945,4.410163587384048,1.9833103335343871,0.0,19.862354543985084,-11.700982889815636,-7.841929721880547,44.74049438024675,-36.77570610262574,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.3400000000000007,20.816301171807876,-5.639836905009312,4.030680023159582,5.304975540494862,1.2478124986367796,0.0,18.062545279962283,-10.937771103775757,-7.80774071843075,44.74252686930184,-36.769998711819625,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.3600000000000008,21.155831362590554,-5.864611214730109,3.875755792821095,6.199826712732472,0.5124147569090294,0.0,15.890473798305504,-11.539659868304003,-7.684682315417984,44.74140005825012,-36.767885653068916,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.3800000000000008,21.461768150982916,-6.097737727988915,3.740055372690581,0.8114696360897522,6.0602427251821585,0.0,14.703205040930696,-11.772991457576543,-5.885359697633405,44.740722752021796,-36.767020604028104,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.4000000000000008,21.759926389191833,-6.315813329228946,3.6369781642167993,1.7062841740044563,5.324902746338825,0.0,15.112618779960957,-10.034568666426509,-4.422361149744762,44.74031562975901,-36.76795145012526,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.4200000000000008,22.08166801762219,-6.50146042563175,3.5446676762758718,2.6010905165433904,4.589561003897083,0.0,17.061544063074685,-8.53014097385394,-4.808687644348,44.74007091051241,-36.7738313414105,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
